uniqueid,assignmentid,workerid,hitid,ipaddress,browser,platform,language,cond,counterbalance,codeversion,beginhit,beginexp,endhit,bonus,status,datastring
A2F95QSR4IBMKK:39GHHAVOMFRYVCCYGFFZ3P7SA67J4S,39GHHAVOMFRYVCCYGFFZ3P7SA67J4S,A2F95QSR4IBMKK,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:18:13.487352,,2015-12-03 22:39:56.481412,0,101,
AJZXC30QSO1LZ:3AAPLD8UCCHMLRWY7GDMZK35EEDTHP,3AAPLD8UCCHMLRWY7GDMZK35EEDTHP,AJZXC30QSO1LZ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 06:56:42.818701,,2015-12-04 07:13:19.435434,0,101,
A2616JPJO73667:3A0EX8ZRN8O8B0S6HUQPLQSMX2VYB5,3A0EX8ZRN8O8B0S6HUQPLQSMX2VYB5,A2616JPJO73667,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 20:57:41.279505,,2015-12-03 21:11:34.81475,0,101,
A63TO26NSTPCB:33PPUNGG385VWXJ09DEYZC6SLI4RZ4,33PPUNGG385VWXJ09DEYZC6SLI4RZ4,A63TO26NSTPCB,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:28:55.083941,,2015-12-03 22:46:30.818861,0,101,
ATI50UUKRUN1G:3H7Z272LX77QFVMHHKJ0M2VF5R8LPN,3H7Z272LX77QFVMHHKJ0M2VF5R8LPN,ATI50UUKRUN1G,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:12:08.993859,,2015-12-03 22:21:21.620046,0,101,
AM3YIXEWAWLT7:3R2PKQ87NW8I4RHY41UVDI9SJICMIN,3R2PKQ87NW8I4RHY41UVDI9SJICMIN,AM3YIXEWAWLT7,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 01:14:10.66278,,,0,104,
A1YDSN5I245LET:3C2NJ6JBKAHKBOOWRZO33HRBZCG2NJ,3C2NJ6JBKAHKBOOWRZO33HRBZCG2NJ,A1YDSN5I245LET,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:13:30.113559,,2015-12-03 22:23:38.016046,0,101,
A7U0Y2BS9HU6H:3PJUZCGDJ6GA81MR66EZV79UHOF98L,3PJUZCGDJ6GA81MR66EZV79UHOF98L,A7U0Y2BS9HU6H,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 05:20:56.108433,,2015-12-04 05:35:14.365774,0,102,
A1B0Z4G7F8HDFV:3DOCMVPBTNEG0ADPDIMNV5U9A7KNN8,3DOCMVPBTNEG0ADPDIMNV5U9A7KNN8,A1B0Z4G7F8HDFV,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:15:58.44074,,2015-12-04 02:27:31.824799,0,102,
A183WYXN12P2TJ:3YJ6NA41JBGKK5YHEZ7N6NIN23YPJN,3YJ6NA41JBGKK5YHEZ7N6NIN23YPJN,A183WYXN12P2TJ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 08:23:54.200136,,2015-12-04 08:36:31.455172,0,102,
AS89DJM1CAKTC:3X4MXAO0BGOR22EVYQUR08CA5HTRWA,3X4MXAO0BGOR22EVYQUR08CA5HTRWA,AS89DJM1CAKTC,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 07:05:44.808019,,2015-12-04 07:17:01.627452,0,101,
A1LQ4LK9ZM96YX:3EA3QWIZ4IVMHM7IDYV7ZW4KERSIT7,3EA3QWIZ4IVMHM7IDYV7ZW4KERSIT7,A1LQ4LK9ZM96YX,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 06:54:04.789721,,2015-12-04 07:06:35.141131,0,101,
A3NUB4MFMHCJF2:3NPI0JQDAO5EY8UMQTLR8T5W05PPTS,3NPI0JQDAO5EY8UMQTLR8T5W05PPTS,A3NUB4MFMHCJF2,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 08:26:30.61251,,2015-12-04 08:40:46.503237,0,101,
A27KRSHTSGZI13:3IAS3U3I0FGIAFZZO9JUCMRHJOX2BS,3IAS3U3I0FGIAFZZO9JUCMRHJOX2BS,A27KRSHTSGZI13,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 07:31:37.447994,,2015-12-04 07:46:17.556581,0,102,
A2X89CW7M8R3KC:3PB5A5BD0V6LNX4GA7S39OZMAHG7GZ,3PB5A5BD0V6LNX4GA7S39OZMAHG7GZ,A2X89CW7M8R3KC,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 10:12:40.393656,,,0,103,
A31CHB4HEZDB21:3G5W44VEU7I9ICB0T1HCDT48G1GGKE,3G5W44VEU7I9ICB0T1HCDT48G1GGKE,A31CHB4HEZDB21,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 10:49:04.086321,,,0,103,
A23437BMZ5T1FH:3IXEICO792J6O2CHBXMI2TEF5036T7,3IXEICO792J6O2CHBXMI2TEF5036T7,A23437BMZ5T1FH,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 10:20:55.059653,,2015-12-04 10:34:03.211888,0,105,
A11864T66BF1H0:3U088ZLJVKT328UW4DBCGCBNWR00WR,3U088ZLJVKT328UW4DBCGCBNWR00WR,A11864T66BF1H0,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 10:51:28.031177,,2015-12-04 11:01:59.322523,0,101,
A390FQ0DA831LB:3E7TUJ2EGCMMPWIINEPFHZNVSFO9D3,3E7TUJ2EGCMMPWIINEPFHZNVSFO9D3,A390FQ0DA831LB,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 11:04:45.243333,,2015-12-04 11:22:25.023705,0,102,
A1WBR902VW7HTY:3KV0LJBBH2LVXQKHUOO4RAAJ7FORMS,3KV0LJBBH2LVXQKHUOO4RAAJ7FORMS,A1WBR902VW7HTY,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 12:08:32.712451,,2015-12-04 12:25:08.236346,0,101,
A3GABZQ3W0W3V:3R08VXYT7CVHKJUGPCWLVRLA458W7P,3R08VXYT7CVHKJUGPCWLVRLA458W7P,A3GABZQ3W0W3V,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 12:12:41.982345,,2015-12-04 12:31:24.633738,0,101,
A2CBIT8GB8TYW9:32SVAV9L3F92CNQQMVX30LC37KKA3O,32SVAV9L3F92CNQQMVX30LC37KKA3O,A2CBIT8GB8TYW9,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 12:24:12.161182,,2015-12-04 12:45:05.449672,0,105,
A1JQI98NY1RMNS:354P56DE9K3OD2D757MKY2IPYSK7ST,354P56DE9K3OD2D757MKY2IPYSK7ST,A1JQI98NY1RMNS,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 15:58:29.083097,,,0,103,
AW9EDKKC3T76Q:3JJVG1YBEBXA9CIM6SLSATUT2TX5BU,3JJVG1YBEBXA9CIM6SLSATUT2TX5BU,AW9EDKKC3T76Q,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 18:14:07.345511,,2015-12-01 18:27:15.043523,0,101,
A2I6WD2W0O6JHG:39RP059MEHT8HJ3SYR2ERV5FOORBMU,39RP059MEHT8HJ3SYR2ERV5FOORBMU,A2I6WD2W0O6JHG,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 20:45:07.745901,,2015-12-01 20:55:39.561873,0,101,
A11G1TGXX3YS24:3EKVH9QMEY4BPCXJ25A07CFHL4ID28,3EKVH9QMEY4BPCXJ25A07CFHL4ID28,A11G1TGXX3YS24,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 18:19:25.926972,,2015-12-01 18:31:00.17502,0,101,
A23GOZ33HMA3P1:3TMSXRD2X6039XFE0WFCUHUX0EG1WU,3TMSXRD2X6039XFE0WFCUHUX0EG1WU,A23GOZ33HMA3P1,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 22:09:05.040974,,,0,103,
AVVUW3XPEJBTG:3A7Y0R2P2OOPTE080QH4004Q3XFXJG,3A7Y0R2P2OOPTE080QH4004Q3XFXJG,AVVUW3XPEJBTG,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 18:19:45.382491,,2015-12-01 18:37:26.395854,0,102,
A32MNGVNY3PUCQ:3634BBTX0OUCYHPHIEQIISPJMDWFIX,3634BBTX0OUCYHPHIEQIISPJMDWFIX,A32MNGVNY3PUCQ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 19:32:49.24822,,2015-12-01 19:44:59.297529,0,101,
A1GAE58VK66J6J:378XPAWRUCDH2Q897Y4Q4RESPXOAIK,378XPAWRUCDH2Q897Y4Q4RESPXOAIK,A1GAE58VK66J6J,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 22:09:44.156583,,2015-12-01 22:21:49.278428,0,101,
A38USYKE9P7Z9O:3WJEQKOXA8262KCBZRJKCSX68VH1AN,3WJEQKOXA8262KCBZRJKCSX68VH1AN,A38USYKE9P7Z9O,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 23:12:46.562822,,2015-12-01 23:23:59.57998,0,102,
AKXADFDGBR2XL:326O153BMIY3KS9ZVP519DO6IBJEDU,326O153BMIY3KS9ZVP519DO6IBJEDU,AKXADFDGBR2XL,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:37:43.534351,,,0,103,
A2NL38BFEE3BVY:3IO1LGZLK9XNQIKT8ZBNBXISQIY86P,3IO1LGZLK9XNQIKT8ZBNBXISQIY86P,A2NL38BFEE3BVY,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 23:39:13.916394,,2015-12-01 23:52:21.707582,0,101,
A1BBT8JXL61MIF:3Z7VU45IPYH73SKJBJZJTLOFILC1ZN,3Z7VU45IPYH73SKJBJZJTLOFILC1ZN,A1BBT8JXL61MIF,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 11:36:16.998021,,2015-12-04 11:47:17.576701,0,102,
A3BPRPN10HJD4B:35USIKEBNRG8TP7XE106TU8NFHX6NJ,35USIKEBNRG8TP7XE106TU8NFHX6NJ,A3BPRPN10HJD4B,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:41:18.201678,,2015-12-04 02:53:12.99286,0,101,
A2QQY4S73JO639:39ZSFO5CA8WXCA6DVL6HGT5MAKRJUE,39ZSFO5CA8WXCA6DVL6HGT5MAKRJUE,A2QQY4S73JO639,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 08:44:58.401505,,2015-12-04 08:54:05.121709,0,101,
A6HR4PTSCMZ4L:3P529IW9KYLEOIXN3HNVA8HB3LJLFI,3P529IW9KYLEOIXN3HNVA8HB3LJLFI,A6HR4PTSCMZ4L,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 21:00:03.812061,,2015-12-03 21:10:11.63444,0,101,
A19U56Z7XQ7I1I:3UJ1CZ6IZHP9QYZOHE7N0I4T6LD5SX,3UJ1CZ6IZHP9QYZOHE7N0I4T6LD5SX,A19U56Z7XQ7I1I,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 20:59:45.610577,,2015-12-03 21:10:54.811325,0,101,
A2CSV75E3JT58Y:35H6S234SA04301RA14KZD81OWJ65F,35H6S234SA04301RA14KZD81OWJ65F,A2CSV75E3JT58Y,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:13:47.447218,,,0,103,
A38UKYO2IBTL57:3SKRO2GZ71RCEXLXBIW96602DBC1KB,3SKRO2GZ71RCEXLXBIW96602DBC1KB,A38UKYO2IBTL57,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:42:16.778428,,,0,103,
AZGPKIXO6YMCH:3XCC1ODXDLBMI5I9MHVL8JUOGFJQR9,3XCC1ODXDLBMI5I9MHVL8JUOGFJQR9,AZGPKIXO6YMCH,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:13:23.547241,,2015-12-03 22:27:49.956438,0,101,
A1ZGAQRRYRLU7E:3X3OR7WPZZ0593N0V3HP0G0PGHML8H,3X3OR7WPZZ0593N0V3HP0G0PGHML8H,A1ZGAQRRYRLU7E,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:40:51.26345,,2015-12-04 02:57:42.679963,0,101,
A1TUXJUP3775Q2:37M28K1J0QDDX1SFPGPQGSTS2G3JA3,37M28K1J0QDDX1SFPGPQGSTS2G3JA3,A1TUXJUP3775Q2,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:20:26.73591,,2015-12-03 22:32:30.723356,0,101,
A3NTYYHMXJTKPR:3X73LLYYQ1EOQEREAKRAQLXDPWYHNJ,3X73LLYYQ1EOQEREAKRAQLXDPWYHNJ,A3NTYYHMXJTKPR,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 11:17:12.617562,,2015-12-04 11:29:27.950067,0,102,
A2DEPPDG1AP1LE:3QFUFYSY9YFIQAQ2XPOEORF0HZZF4U,3QFUFYSY9YFIQAQ2XPOEORF0HZZF4U,A2DEPPDG1AP1LE,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 01:14:43.994481,,2015-12-04 01:25:47.649304,0,101,
A14SVMZGHPMKBB:3R5F3LQFV2KSZKRKHLXU5H1NBW7ZOT,3R5F3LQFV2KSZKRKHLXU5H1NBW7ZOT,A14SVMZGHPMKBB,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 05:24:00.783456,,2015-12-04 05:37:58.862228,0,101,
A1DRFDGG2KCOI2:3PJUZCGDJ6GA81MR66EZV79UHOQ98W,3PJUZCGDJ6GA81MR66EZV79UHOQ98W,A1DRFDGG2KCOI2,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 09:58:08.658237,,2015-12-04 10:13:52.976466,0,101,
AS2DC51KJ0TBY:3K2755HG5S3VQ69VQ0P7RV96VD8DFO,3K2755HG5S3VQ69VQ0P7RV96VD8DFO,AS2DC51KJ0TBY,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 05:51:00.362437,,2015-12-04 06:08:53.45051,0,101,
A3JKFRIFKLVXQQ:36DSNE9QZ5Y2Z5MGZZU8HNDXSYZJOX,36DSNE9QZ5Y2Z5MGZZU8HNDXSYZJOX,A3JKFRIFKLVXQQ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 06:44:01.721945,,2015-12-04 07:02:09.913249,0,101,
A1LXFEXXJEN0ZD:3HL8HNGX451JNGWEEKK55ZQG4S39FD,3HL8HNGX451JNGWEEKK55ZQG4S39FD,A1LXFEXXJEN0ZD,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 10:04:30.301129,,2015-12-04 10:16:32.728342,0,101,
A1ANQNM1UC1PFQ:3HVVDCPGTES87MMNHGHALKY84AWYTZ,3HVVDCPGTES87MMNHGHALKY84AWYTZ,A1ANQNM1UC1PFQ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 11:05:56.454525,,2015-12-04 11:20:11.164723,0,101,
A2W8WIEHEJRIWN:33F859I566DMP52H7UM1ZQXJ87MBHQ,33F859I566DMP52H7UM1ZQXJ87MBHQ,A2W8WIEHEJRIWN,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 11:51:47.820776,,2015-12-04 12:05:31.25599,0,102,
A2OQICO4N7FS9F:3UWN2HHPUY5DGN5ULE39UZ4FY7HSNH,3UWN2HHPUY5DGN5ULE39UZ4FY7HSNH,A2OQICO4N7FS9F,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 12:09:13.642797,,2015-12-04 12:22:25.43114,0,101,
A7DN8E3C7IWLI:3A1COHJ8NJV3N74A4I2R8O7I010H8W,3A1COHJ8NJV3N74A4I2R8O7I010H8W,A7DN8E3C7IWLI,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 11:36:12.238722,,2015-12-04 11:46:40.92256,0,102,
AVYMEI908YXCT:31T4R4OBOSG86LOB8LWKJXE7CPP7CQ,31T4R4OBOSG86LOB8LWKJXE7CPP7CQ,AVYMEI908YXCT,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 11:47:29.476527,,2015-12-04 12:13:21.818191,0,101,
A1F3SK8LSAFVNZ:3RKNTXVS3MYNUJ9UM92MAQ49LKF4A2,3RKNTXVS3MYNUJ9UM92MAQ49LKF4A2,A1F3SK8LSAFVNZ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 12:01:31.951472,,2015-12-04 12:30:16.31796,0,101,
AJSOA5J0L6I3C:3K2755HG5S3VQ69VQ0P7RV96VDODF4,3K2755HG5S3VQ69VQ0P7RV96VDODF4,AJSOA5J0L6I3C,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 12:52:39.634639,,2015-12-04 13:06:54.507968,0,101,
A7V68G7SXJF7O:34V1S5K3GS1N4N33DRH1BTD3BTC96M,34V1S5K3GS1N4N33DRH1BTD3BTC96M,A7V68G7SXJF7O,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 16:02:42.390645,,,0,103,
A18GV1FNDFP6W5:33C7UALJVLYSJWJW2TZ6G1RBJCD81X,33C7UALJVLYSJWJW2TZ6G1RBJCD81X,A18GV1FNDFP6W5,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 16:00:11.940813,,2015-12-04 16:11:57.433147,0,101,
A3HXCMU4MOPSQI:34V1S5K3GS1N4N33DRH1BTD3BTC96M,34V1S5K3GS1N4N33DRH1BTD3BTC96M,A3HXCMU4MOPSQI,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 16:05:23.010804,,2015-12-04 16:18:47.870272,0,101,
A2667OUQO7AX80:3X87C8JFV6BYJKIM16VQYTZK3ICSQC,3X87C8JFV6BYJKIM16VQYTZK3ICSQC,A2667OUQO7AX80,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 15:59:58.854265,,2015-12-04 16:20:45.12635,0,101,
A3SOZYQZWJOOYS:3WOKGM4L71GVXZLUDRK2ZIY1TQG0OW,3WOKGM4L71GVXZLUDRK2ZIY1TQG0OW,A3SOZYQZWJOOYS,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 05:37:10.865997,,,0,104,
A2E0O8PA0ABJZV:3ZOTGHDK5IBVY856MT3M9O4KOHUOS0,3ZOTGHDK5IBVY856MT3M9O4KOHUOS0,A2E0O8PA0ABJZV,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 16:07:38.804245,,2015-12-04 16:20:19.180691,0,101,
AO7AM60FSVINU:3TS1AR6UQQEF9X8LZNMLR3ZA8XIF7Z,3TS1AR6UQQEF9X8LZNMLR3ZA8XIF7Z,AO7AM60FSVINU,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 18:01:04.437475,,2015-12-01 18:14:14.065897,0,101,
A1VHFF2VC2XG7P:3WQ3B2KGE8GBLUH355JG73HCQDR1B7,3WQ3B2KGE8GBLUH355JG73HCQDR1B7,A1VHFF2VC2XG7P,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 18:16:53.261587,,2015-12-01 18:27:26.87714,0,101,
A1ZVJG3BKYHJWN:3FK0YFF9PZG6GKV7H0U5F3IZI9DVVV,3FK0YFF9PZG6GKV7H0U5F3IZI9DVVV,A1ZVJG3BKYHJWN,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 18:14:20.332364,,2015-12-01 18:24:21.461796,0,101,
ANI9PXHSSHHAV:34V1S5K3GS1N4N33DRH1BTD3AO4963,34V1S5K3GS1N4N33DRH1BTD3AO4963,ANI9PXHSSHHAV,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 18:14:08.349586,,2015-12-01 18:30:17.726014,0,101,
A3IVDKPS31IEH3:31EUONYN2V3BQ0MAGO8RKBORMKPOV3,31EUONYN2V3BQ0MAGO8RKBORMKPOV3,A3IVDKPS31IEH3,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 01:26:59.494188,,2015-12-04 01:38:57.590097,0,101,
ARYEH1BMQCKXQ:3A1PQ49WVHHLC7KP5XTCTEKALQZH16,3A1PQ49WVHHLC7KP5XTCTEKALQZH16,ARYEH1BMQCKXQ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 19:35:58.661698,,2015-12-01 19:47:07.735016,0,101,
A1IS0218RVG60K:345LHZDEDXSMRW4OS0EU0MOXDIHU3E,345LHZDEDXSMRW4OS0EU0MOXDIHU3E,A1IS0218RVG60K,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 20:46:47.756815,,2015-12-01 20:53:37.275019,0,102,
A1DY3EW6Q0B5K5:36U2A8VAG1Z943W0N73IKTBCKSGKYF,36U2A8VAG1Z943W0N73IKTBCKSGKYF,A1DY3EW6Q0B5K5,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 22:10:25.104254,,2015-12-01 22:20:15.596659,0,102,
A2LSY7G6RW2TND:304SM51WA34BFEGXIOY0344LGD9BS6,304SM51WA34BFEGXIOY0344LGD9BS6,A2LSY7G6RW2TND,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 20:48:44.039073,,2015-12-01 20:58:16.764992,0,101,
A1ERYFH4BRIKVI:3KKG4CDWKIY9P0ZPU3OMEVTPEX949O,3KKG4CDWKIY9P0ZPU3OMEVTPEX949O,A1ERYFH4BRIKVI,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 23:16:53.518374,,2015-12-01 23:31:35.322056,0,101,
A1DABMXVWWL0TR:34Q075JO1XDA17ET7PMRNMLTZ9Z10Q,34Q075JO1XDA17ET7PMRNMLTZ9Z10Q,A1DABMXVWWL0TR,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 20:50:36.326254,,2015-12-01 21:01:59.075336,0,101,
A3PQUGIQQBPR98:3E1QT0TDFP93J2FUA0KC808XZ9T8IJ,3E1QT0TDFP93J2FUA0KC808XZ9T8IJ,A3PQUGIQQBPR98,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 23:30:48.09009,,2015-12-01 23:41:36.287956,0,101,
A3E09N6Z9OKDPB:37KGEN7NJ3QG6G1F9CC73J4ZA17PPN,37KGEN7NJ3QG6G1F9CC73J4ZA17PPN,A3E09N6Z9OKDPB,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 20:47:09.50999,,2015-12-03 21:00:21.712629,0,101,
A1GBOH6P5JZ681:3S06PH7KSR440RFNJ1AM2T5CT2DD18,3S06PH7KSR440RFNJ1AM2T5CT2DD18,A1GBOH6P5JZ681,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 01:45:19.958176,,2015-12-04 01:54:33.781805,0,101,
A6SR9GLAMVIU1:3OE22WJIGIOEYXAQQBQQDUH8NENQUD,3OE22WJIGIOEYXAQQBQQDUH8NENQUD,A6SR9GLAMVIU1,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:14:13.595322,,2015-12-03 22:29:01.468113,0,101,
A3DV7BWHB70AQ0:3KYQYYSHYV7PWJMOP38XEPIKMDAODT,3KYQYYSHYV7PWJMOP38XEPIKMDAODT,A3DV7BWHB70AQ0,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:14:06.606674,,2015-12-03 22:31:26.374429,0,101,
AJPI8GAT3B1DP:34X6J5FLPTY5KHZWECMC6S8X6Y4JQP,34X6J5FLPTY5KHZWECMC6S8X6Y4JQP,AJPI8GAT3B1DP,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:40:09.649595,,2015-12-04 02:54:24.303761,0,101,
A1YHZX6VGIVHKX:3TS1AR6UQQEF9X8LZNMLR3ZA81H7FY,3TS1AR6UQQEF9X8LZNMLR3ZA81H7FY,A1YHZX6VGIVHKX,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-03 22:28:33.377919,,2015-12-03 22:42:58.511879,0,101,
A78KD2DAH635S:3XC1O3LBOSMO7NFOY1SKRCWCUU7LT6,3XC1O3LBOSMO7NFOY1SKRCWCUU7LT6,A78KD2DAH635S,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:12:46.27272,,2015-12-04 02:23:26.758032,0,102,
AL04A96B16XOU:37ZHEEHM6WMKTLSSFSLJQUAD6CZ73F,37ZHEEHM6WMKTLSSFSLJQUAD6CZ73F,AL04A96B16XOU,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 05:25:31.518948,,,0,103,
ATN4B6S14ZMT0:32Z9ZLUT1LK68ZRQBZRN5AXIE5CHO4,32Z9ZLUT1LK68ZRQBZRN5AXIE5CHO4,ATN4B6S14ZMT0,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 01:17:06.20328,,2015-12-04 01:28:13.867549,0,101,
A32ZNE8Q5GXAIV:3S0TNUHWKTIMBRZ8IMJ1H3SK89T8D0,3S0TNUHWKTIMBRZ8IMJ1H3SK89T8D0,A32ZNE8Q5GXAIV,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 05:24:07.067685,,2015-12-04 05:38:18.192224,0,102,
A3JAOG2G1EFFVS:3IO1LGZLK9XNQIKT8ZBNBXISQMX68U,3IO1LGZLK9XNQIKT8ZBNBXISQMX68U,A3JAOG2G1EFFVS,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 02:13:55.580794,,2015-12-04 02:27:46.683366,0,101,
